system,game_name,ch_name,id,size
nds,"Groovy Chick - My Fashion World (Europe) (En,De,Es,It) [b]","时髦女孩-我的时尚世界（欧版） (En,De,Es,It) [b]",NDS#2227,9.12MB
nds,"Grosse Tagesschau Quiz, Das (Germany)",大检测每日问答（德国版）,NDS#2228,4.02MB
nds,Grundschule - 1.-4. Klasse - Fit fuers Gymnasium - 2014 (Germany),,NDS#2229,4.53MB
nds,Grundschule 1.-4. Klasse - Fit fuers Gymnasium (Germany),成功的学会小学课程-数学类 1 - 4（德国版）,NDS#2230,4.86MB
nds,Grundschule 1.-4. Klasse - Fit fuers Gymnasium 2010 (Germany),初级1至4班2010年-适合中级（德国版）,NDS#2231,5.98MB
nds,Grundschule 1.-4. Klasse - Fit fuers Gymnasium 2012 (Germany),,NDS#2232,4.49MB
nds,Grundschule 1.-4. Klasse - Fit fuers Gymnasium 2013 (Germany),,NDS#2233,4.49MB
nds,"Guida in Cucina, La - Che Si Mangia Oggi (Italy)",厨房指南（意大利版）,NDS#2234,183.58MB
nds,"Guida in Cucina, La - Che Si Mangia Oggi (Italy) (Rev 1)",厨房指南（意大利版） （修正版 1）,NDS#2235,183.58MB
nds,"Guilty Gear - Dust Strikers (Europe) (En,Fr,De,Es,It)","罪恶装备（欧版） (En,Fr,De,Es,It)",NDS#2236,27.05MB
nds,Guilty Gear - Dust Strikers (Japan),罪恶装备（日版）,NDS#2237,25.93MB
nds,Guilty Gear - Dust Strikers (USA),罪恶装备（美版）,NDS#2238,25.83MB
nds,"Guinness World Records - The Videogame (Europe) (En,Fr,De,Es,It)","吉尼斯世界纪录-游戏版（欧版） (En,Fr,De,Es,It)",NDS#2239,43.15MB
nds,"Guinness World Records - The Videogame (USA) (En,Fr,Es)","吉尼斯世界纪录-游戏版（美版） (En,Fr,Es)",NDS#2240,43.15MB
nds,"Guitar Hero - On Tour (Europe) (Fr,De,Es,It)","吉他英雄-巡演（欧版） (Fr,De,Es,It)",NDS#2241,98.46MB
nds,"Guitar Hero - On Tour (Europe) (Fr,De,Es,It) (Demo) (Kiosk)","吉他英雄-巡演（欧版） (Fr,De,Es,It) （演示版） （商店演示版）",NDS#2242,31.05MB
nds,Guitar Hero - On Tour (Japan),吉他英雄-巡演（日版）,NDS#2243,95.78MB
nds,Guitar Hero - On Tour (Korea) [b],吉他英雄-巡演（韩国版） [b],NDS#2244,95.81MB
nds,Guitar Hero - On Tour (United Kingdom),吉他英雄-巡演(United Kingdom),NDS#2245,95.75MB
nds,Guitar Hero - On Tour (United Kingdom) (Demo) (Kiosk),吉他英雄-巡演(United Kingdom) （演示版） （商店演示版）,NDS#2246,30.17MB
nds,Guitar Hero - On Tour (USA) (Demo) (Kiosk),吉他英雄-巡演（美版） （演示版） （商店演示版）,NDS#2247,30.43MB
nds,"Guitar Hero - On Tour (USA) (En,Fr)","吉他英雄-巡演（美版） (En,Fr)",NDS#2248,95.81MB
nds,"Guitar Hero - On Tour - Decades (Europe) (Fr,De,Es,It)","吉他英雄-十年巡演（欧版） (Fr,De,Es,It)",NDS#2249,104.92MB
nds,"Guitar Hero - On Tour - Decades (Europe) (Fr,De,Es,It) (Demo) (Kiosk)","吉他英雄-十年巡演（欧版） (Fr,De,Es,It) （演示版） （商店演示版）",NDS#2250,36.88MB
nds,Guitar Hero - On Tour - Decades (Korea) [b],吉他英雄-十年巡演（韩国版） [b],NDS#2251,104.37MB
nds,Guitar Hero - On Tour - Decades (United Kingdom),吉他英雄-十年巡演(United Kingdom),NDS#2252,105.06MB
nds,"Guitar Hero - On Tour - Decades (USA) (En,Fr)","吉他英雄-十年巡演（美版） (En,Fr)",NDS#2253,104.27MB
nds,"Guitar Hero - On Tour - Decades (USA) (En,Fr) (Demo) (Kiosk)","吉他英雄-十年巡演（美版） (En,Fr) （演示版） （商店演示版）",NDS#2254,36.88MB
nds,"Guitar Hero - On Tour - Modern Hits (Europe) (Fr,De,Es,It)","吉他英雄巡演-摩登热曲（欧版） (Fr,De,Es,It)",NDS#2255,101.54MB
nds,Guitar Hero - On Tour - Modern Hits (United Kingdom),吉他英雄巡演-摩登热曲(United Kingdom),NDS#2256,102.28MB
nds,"Guitar Hero - On Tour - Modern Hits (USA) (En,Fr)","吉他英雄巡演-摩登热曲（美版） (En,Fr)",NDS#2257,101.42MB
nds,"Guitar Hero - On Tour - Modern Hits (USA) (En,Fr) (Demo) (Kiosk)","吉他英雄巡演-摩登热曲（美版） (En,Fr) （演示版） （商店演示版）",NDS#2258,43.30MB
nds,"Guitar Rock Tour (Europe) (En,Fr,De,Es,It,Nl)","摇滚吉他之旅（欧版） (En,Fr,De,Es,It,Nl)",NDS#2259,87.06MB
nds,"Guitar Rock Tour (USA) (En,Fr,Es)","摇滚吉他之旅（美版） (En,Fr,Es)",NDS#2260,86.97MB
nds,"Gummy Bears - Mini Golf (USA) (En,Fr,Es)",,NDS#2261,8.65MB
nds,"Gunpey DS - Music x Puzzle (Europe) (En,Fr,De,Es,It)","音乐时间（欧版） (En,Fr,De,Es,It)",NDS#2262,18.83MB
nds,Gunpey DS - Music x Puzzle (USA),音乐时间（美版）,NDS#2263,18.70MB
nds,"Guru Guru (Europe) (En,Fr,De,Es,It)","咕噜咕噜滚滚兔（欧版） (En,Fr,De,Es,It)",NDS#2264,6.45MB
nds,Guruguru Nagetto (Japan),咕噜咕噜-投（日版）,NDS#2265,5.07MB
nds,Gyakkyou Burai Kaiji - Death or Survival (Japan),赌博默示录-死或生（日版）,NDS#2266,9.44MB
nds,Gyakuten Kenji (Japan),逆转检事（日版）,NDS#2267,23.43MB
nds,Gyakuten Kenji 2 (Japan),逆转检事2（日版）,NDS#2268,30.73MB
nds,Gyakuten Saiban - Yomigaeru Gyakuten (Japan) (Demo) (Kiosk),逆转裁判-复苏的逆转（日版） （演示版） （商店演示版）,NDS#2269,6.60MB
nds,"Gyakuten Saiban - Yomigaeru Gyakuten (Japan) (En,Ja)","逆转裁判-复苏的逆转（日版） (En,Ja)",NDS#2270,33.33MB
nds,"Gyakuten Saiban 2 (Japan) (En,Ja)","逆转裁判2（日版） (En,Ja)",NDS#2271,9.96MB
nds,"Gyakuten Saiban 3 (Japan) (En,Ja)","逆转裁判3（日版） (En,Ja)",NDS#2272,10.31MB
nds,Gyakuten Saiban 4 (Japan),逆转裁判4（日版）,NDS#2273,40.26MB
nds,Gyakuten Saiban 4 (Japan) (Rev 1),逆转裁判4（日版） （修正版 1）,NDS#2274,40.26MB
nds,Gyakuten Saiban Jiten (Japan),逆转裁判事典（日版）,NDS#2275,15.20MB
nds,Gyouretsu no Dekiru - Houritsu Soudanjo (Japan),行列法律谘询中心（日版）,NDS#2276,43.06MB
nds,Habu Yoshiharu Shougi de Kitaeru - Ketsudanryoku DS (Japan),羽生善治-锻炼将棋「决断力」（日版）,NDS#2277,3.72MB
nds,Hachi-One Diver DS (Japan),潜入八十一格的世界 DS（日版）,NDS#2278,5.26MB
nds,Hagane no Renkinjutsushi - Dual Sympathy (Japan),钢之炼金术师3 双重共鸣（日版）,NDS#2279,23.78MB
nds,Hajime no Ippo - The Fighting! DS (Japan),第一神拳-格斗赛（日版）,NDS#2280,35.66MB
nds,Hakoniwa Seikatsu - Hitsuji Mura DS (Japan),箱庭生活-乡村DS（日版）,NDS#2281,4.92MB
nds,Hakoniwa Seikatsu - Hitsuji Mura DS (Japan) (Rev 1),箱庭生活-乡村DS（日版） （修正版 1）,NDS#2282,5.00MB
nds,Hakuouki - Yuugiroku DS (Japan),薄樱鬼-游戏录DS（日版）,NDS#2283,138.73MB
nds,Hakuouki - Zuisouroku DS (Japan),薄樱鬼-随想录DS（日版）,NDS#2284,330.96MB
nds,Hakuouki DS (Japan),薄樱鬼DS（日版）,NDS#2285,414.54MB
nds,Hakuouki Ryoumeiroku (Japan),,NDS#2286,407.30MB
nds,"Hamekomi Lucky Puzzle DS (Japan) (En,Ja)","七巧板（日版） (En,Ja)",NDS#2287,2.37MB
nds,Hamster to Kurasou (Japan),哈姆太郎-与仓鼠一起生活吧（日版）,NDS#2288,5.59MB
nds,Hamster to Kurasou (Japan) (Rev 1),哈姆太郎-与仓鼠一起生活吧（日版） （修正版 1）,NDS#2289,5.59MB
nds,Hamsterz 2 (Europe),仓鼠生活2（欧版）,NDS#2290,5.59MB
nds,"Hamsterz 2 (Europe) (En,Fr,De,Es,It,Nl) (Rev 1)","仓鼠生活2（欧版） (En,Fr,De,Es,It,Nl) （修正版 1）",NDS#2291,6.03MB
nds,"Hamsterz 2 (Europe) (En,Fr,De,Es,It,Nl) (Rev 2)","仓鼠生活2（欧版） (En,Fr,De,Es,It,Nl) （修正版 2）",NDS#2292,6.03MB
nds,Hamsterz Life (Europe),仓鼠的生活（欧版）,NDS#2293,6.10MB
nds,Hamsterz Life (USA),仓鼠的生活（美版）,NDS#2294,6.10MB
nds,Hana Deka Club - Animal Paradise (Japan),哈拿达卡俱乐部-宠物天堂（日版）,NDS#2295,12.54MB
nds,Hana Saku DS Gardening Life (Japan),花开DS园艺生活（日版）,NDS#2296,37.11MB
nds,Hana to Taiyou to Ame to - Owaranai Rakuen (Japan),花、太阳和雨-无尽的乐园（日版）,NDS#2297,36.58MB
nds,Hana Yori Dango - Koi Seyo Otome! (Japan),花样男子-恋爱少女（日版）,NDS#2298,40.95MB
nds,Hands On! Tangrams (USA),传递!七巧板（美版）,NDS#2299,7.51MB
nds,Haneru no Tobira DS - Tanshuku Tetsudou no Yoru (Japan),百元店的飞跃DS-缩略铁道之夜（日版）,NDS#2300,8.09MB
nds,Hanguk-eomungyoyuk-yeonguhoe - Hangeom DS (Korea),汉检 DS（韩国版）,NDS#2301,3.39MB
nds,"Hannah Montana (Europe) (En,Fr,De,Es,It,Nl)","汉纳.蒙大纳（欧版） (En,Fr,De,Es,It,Nl)",NDS#2302,12.96MB
nds,Hannah Montana (USA),汉纳.蒙大纳（美版）,NDS#2303,12.93MB
nds,"Hannah Montana - Music Jam (Europe) (En,Fr,De,Es,It,Nl)","汉娜-蒙塔娜-音乐节拍（欧版） (En,Fr,De,Es,It,Nl)",NDS#2304,14.12MB
nds,"Hannah Montana - Music Jam (Europe) (En,Sv,No,Da)","汉娜-蒙塔娜-音乐节拍（欧版） (En,Sv,No,Da)",NDS#2305,14.13MB
nds,Hannah Montana - Music Jam (USA),汉娜-蒙塔娜-音乐节拍（美版）,NDS#2306,13.43MB
nds,"Hannah Montana - The Movie (Europe) (En,Es,It)","汉娜蒙塔娜电影版（欧版） (En,Es,It)",NDS#2307,35.11MB
nds,"Hannah Montana - The Movie (Europe) (En,Fr,De,Nl)","汉娜蒙塔娜电影版（欧版） (En,Fr,De,Nl)",NDS#2308,35.15MB
nds,"Hannah Montana - The Movie (Europe) (En,Sv,No,Da)","汉娜蒙塔娜电影版（欧版） (En,Sv,No,Da)",NDS#2309,35.14MB
nds,Hannah Montana - The Movie (United Kingdom),汉娜蒙塔娜电影版(United Kingdom),NDS#2310,34.94MB
nds,Hannah Montana - The Movie (USA),汉娜蒙塔娜电影版（美版）,NDS#2311,39.27MB
nds,"Hannah Montana - The Movie (USA) (En,Fr) (Rev 1)","汉娜蒙塔娜电影版（美版） (En,Fr) （修正版 1）",NDS#2312,39.41MB
nds,Hanshin Tigers DS (Japan),阪神老虎DS（日版）,NDS#2313,44.48MB
nds,Hapi Hapi Clover (Japan),快乐小兔-幸运草（日版）,NDS#2314,8.47MB
nds,"Happily Ever After - Volume 1 (USA) (En,Fr)",,NDS#2315,5.35MB
nds,"Happily Ever After - Volume 2 (USA) (En,Fr)",,NDS#2316,5.37MB
nds,"Happy Bakery (Europe) (En,Fr,De,Es,It)","快乐面包店（欧版） (En,Fr,De,Es,It)",NDS#2317,4.88MB
nds,Happy Cooking (USA),快乐厨房（美版）,NDS#2318,8.73MB
nds,Happy Cooking - Touch Pen de Tanoshiku Oryouri (Japan),休闲系列 2980快乐烹饪（日版）,NDS#2319,6.13MB
nds,"Happy Feet (Europe) (En,Fr,De,Es,It)","快乐韵脚（欧版） (En,Fr,De,Es,It)",NDS#2320,18.39MB
nds,Happy Feet (USA),快乐韵脚（美版）,NDS#2321,18.39MB
nds,"Happy Feet 2 (Europe) (En,Fr,De,Es,It,Nl)",,NDS#2322,37.81MB
nds,"Happy Feet Two (USA) (En,Fr,De,Es,It,Nl)",,NDS#2323,37.81MB
nds,"Happy Hippo's World Tour (Europe) (En,Fr,De,Es,It)","快乐的河马（欧版） (En,Fr,De,Es,It)",NDS#2324,3.73MB
nds,Happy My Sweets (Japan),快乐甜点（日版）,NDS#2325,5.94MB
nds,"Happy Party with Hello Kitty & Friends! (Europe) (En,Fr,De,Es,It,Nl)","凯蒂猫和朋友们的快乐派对（欧版） (En,Fr,De,Es,It,Nl)",NDS#2326,6.81MB
nds,Happy Star Band (Japan),快乐星☆乐团（日版）,NDS#2327,7.37MB
nds,Happy Star Band - Jeongungmin Audition Baendeupyeon (Korea),,NDS#2328,7.52MB
nds,"Hardy Boys, The - Treasure on the Tracks (Europe) (En,Fr,De,Ru)","哈迪男孩-铁轨上的宝藏（欧版） (En,Fr,De,Ru)",NDS#2329,66.59MB
nds,"Hardy Boys, The - Treasure on the Tracks (USA)",哈迪男孩-铁轨上的宝藏（美版）,NDS#2330,36.06MB
nds,"Harlem Globetrotters - World Tour (Europe) (En,Fr,De,Es,It)","哈林花式篮球队-世界巡回赛（欧版） (En,Fr,De,Es,It)",NDS#2331,1.38MB
nds,Harlem Globetrotters - World Tour (USA),哈林花式篮球队-世界巡回赛（美版）,NDS#2332,1.37MB
nds,Harobots Action!! (Japan),哈罗机器人行动（日版）,NDS#2333,11.31MB
nds,"Harry Potter and the Deathly Hallows - Part 1 (Europe) (En,Fr,De,Es,It)","哈利波特与死亡圣器-第1部分（欧版） (En,Fr,De,Es,It)",NDS#2334,16.07MB
nds,"Harry Potter and the Deathly Hallows - Part 1 (USA) (En,Fr,Es)","哈利波特与死亡圣器-第1部分（美版） (En,Fr,Es)",NDS#2335,16.07MB
nds,"Harry Potter and the Deathly Hallows - Part 2 (Europe) (En,Fr,De,Es,It)","哈利波特与死亡圣器第2部分（欧版） (En,Fr,De,Es,It)",NDS#2336,16.51MB
nds,"Harry Potter and the Deathly Hallows - Part 2 (USA) (En,Fr,Es)","哈利波特与死亡圣器第2部分（美版） (En,Fr,Es)",NDS#2337,16.51MB
nds,"Harry Potter and the Goblet of Fire (Europe) (En,Fr,De,Es,It)","哈利波特与火焰杯（欧版） (En,Fr,De,Es,It)",NDS#2338,27.94MB
nds,"Harry Potter and the Goblet of Fire (USA) (En,Fr,De,Es,It)","哈利波特与火焰杯（美版） (En,Fr,De,Es,It)",NDS#2339,27.94MB
nds,"Harry Potter and the Half-Blood Prince (Europe) (En,Fr,De,Es,It,Nl)","哈利波特与混血王子（欧版） (En,Fr,De,Es,It,Nl)",NDS#2340,49.95MB
nds,"Harry Potter and the Half-Blood Prince (USA) (En,Fr,Es)","哈利波特与混血王子（美版） (En,Fr,Es)",NDS#2341,49.95MB
nds,"Harry Potter and the Order of the Phoenix (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)","哈里波特与凤凰令（欧版） (En,Fr,De,Es,It,Nl,Sv,No,Da)",NDS#2342,39.82MB
nds,Harry Potter and the Order of the Phoenix (United Kingdom),哈里波特与凤凰令(United Kingdom),NDS#2343,39.81MB
nds,Harry Potter and the Order of the Phoenix (USA),哈里波特与凤凰令（美版）,NDS#2344,39.81MB
nds,Harry Potter to Fushichou no Kishidan (Japan),哈利波特凤凰会的密令（日版）,NDS#2345,40.06MB
nds,Harry Potter to Honoo no Goblet (Japan),哈里波特与火焰杯（日版）,NDS#2346,27.88MB
nds,"Harry Potter to Nazo no Prince (Japan) (En,Ja)","哈利波特-混血王子的背叛（日版） (En,Ja)",NDS#2347,49.95MB
nds,Harry Potter und der Halbblut-Prinz (Germany),哈利波特与混血王子（德国版）,NDS#2348,49.96MB
nds,Harry Potterwa Honhyeorwangja (Korea) [b],哈利波特-混血王子的背叛（韩国版） [b],NDS#2349,49.95MB
nds,"Harvest Fishing (Europe) (En,Fr,De,Es,It)","川钓高手-树荫谷的流水之歌（欧版） (En,Fr,De,Es,It)",NDS#2350,10.35MB
nds,Harvest Moon - Frantic Farming (Europe),牧场物语方块-疯狂收割（欧版）,NDS#2351,9.05MB
nds,"Harvest Moon - Frantic Farming (Europe) (En,De)","牧场物语方块-疯狂收割（欧版） (En,De)",NDS#2352,9.56MB
nds,Harvest Moon - Frantic Farming (USA),牧场物语方块-疯狂收割（美版）,NDS#2353,9.04MB
nds,"Harvest Moon - The Tale of Two Towns (Europe) (En,Fr,De)","牧场物语-双子村（欧版） (En,Fr,De)",NDS#2354,47.26MB
nds,"Harvest Moon DS (Europe) (En,Fr,De,Es,It)","牧场物语DS（欧版） (En,Fr,De,Es,It)",NDS#2355,16.84MB
nds,"Harvest Moon DS (Europe) (En,Fr,De,Es,It) (Rev 1)","牧场物语DS（欧版） (En,Fr,De,Es,It) （修正版 1）",NDS#2356,16.84MB
nds,Harvest Moon DS (USA),牧场物语DS（美版）,NDS#2357,16.75MB
nds,Harvest Moon DS (USA) (Rev 1),牧场物语DS（美版） （修正版 1）,NDS#2358,16.76MB
nds,"Harvest Moon DS - Grand Bazaar (Europe) (En,Fr,De,Es,It)","牧场物语-风之集会（欧版） (En,Fr,De,Es,It)",NDS#2359,31.79MB
nds,Harvest Moon DS - Grand Bazaar (USA),牧场物语-风之集会（美版）,NDS#2360,29.97MB
nds,"Harvest Moon DS - Island of Happiness (Europe) (En,Fr,De,Es,It)","牧场物语-与你共建小岛（欧版） (En,Fr,De,Es,It)",NDS#2361,11.12MB
nds,Harvest Moon DS - Island of Happiness (USA),牧场物语-与你共建小岛（美版）,NDS#2362,10.15MB
nds,"Harvest Moon DS - Sunshine Islands (Europe) (En,Fr,De,Es,It)","牧场物语-闪耀太阳与伙伴们（欧版） (En,Fr,De,Es,It)",NDS#2363,15.42MB
nds,Harvest Moon DS - Sunshine Islands (USA),牧场物语-闪耀太阳与伙伴们（美版）,NDS#2364,13.17MB
nds,Harvest Moon DS - The Tale of Two Towns (USA),牧场物语-双子村（美版）,NDS#2365,46.01MB
nds,Harvest Moon DS Cute (USA),牧场物语-女孩版（美版）,NDS#2366,15.94MB
nds,"Hasbro Family Game Night (Europe) (En,Fr,De,Nl)","孩之宝家庭游戏之夜（欧版） (En,Fr,De,Nl)",NDS#2367,10.21MB
nds,"Hasbro Family Game Night (USA) (En,Fr)","孩之宝家庭游戏之夜（美版） (En,Fr)",NDS#2368,10.21MB
nds,"Haus Anubis, Das - Das Geheimnis des Osiris (Germany)",阿努比斯-奥西里斯的秘密（德国版）,NDS#2369,9.45MB
nds,"Haus Anubis, Das - Das Geheimnis des Osiris (Germany) (Rev 1)",阿努比斯-奥西里斯的秘密（德国版） （修正版 1）,NDS#2370,9.44MB
nds,"Haus Anubis, Das - Im Bann der Isis (Germany)",,NDS#2371,8.54MB
nds,Have Fun with Crosswords (Europe),,NDS#2372,2.36MB
nds,Hayarigami 2 DS - Toshi Densetsu Kaii Jiken (Japan),流行之神 2 DS（日版）,NDS#2373,53.31MB
nds,Hayarigami DS - Toshi Densetsu Kaii Jiken (Japan),流行神 DS 都市传说怪异事（日版）,NDS#2374,42.96MB
nds,Hayate no Gotoku! - Boku ga Romeo de Romeo ga Boku de (Japan),旋风管家-我演罗密欧-罗密欧演我（日版）,NDS#2375,25.72MB
nds,Hayate no Gotoku! - Ojousama Produce Daisakusen - Boku Iro ni Somare! - Gakkou Hen (Japan),旋风管家2-学校篇（日版）,NDS#2376,27.45MB
nds,Hayate no Gotoku! - Ojousama Produce Daisakusen - Boku Iro ni Somare! - Oyashiki Hen (Japan),旋风管家2-大屋篇（日版）,NDS#2377,27.42MB
nds,HeartCatch PreCure! - Oshare Collection (Japan),Heart Catch 光之美少女-时尚精选集（日版）,NDS#2378,23.20MB
nds,"Heathcliff! - Frantic Foto (USA) (En,Fr,Es)",,NDS#2379,4.78MB
nds,"Heathcliff! - Frantic Foto (USA) (En,Fr,Es) (Rev 1)",,NDS#2380,4.78MB
nds,Heavy Armor Brigade (USA),重型装甲旅（美版）,NDS#2381,31.61MB
nds,Heisa Byoutou - Dementium (Japan),闭锁病房（日版）,NDS#2382,17.13MB
nds,Heisei Kyouiku Iinkai DS (Japan),平成教育委员会DS（日版）,NDS#2383,9.07MB
nds,Heisei Kyouiku Iinkai DS (Japan) (Rev 1),平成教育委员会DS（日版） （修正版 1）,NDS#2384,9.07MB
nds,Heisei Kyouiku Iinkai DS (Japan) (Rev 2),平成教育委员会DS（日版） （修正版 2）,NDS#2385,9.07MB
nds,Heisei Kyouiku Iinkai DS - Zenkoku Touitsu Moshi Special (Japan),平成教育委员会DS-全国统一模拟考试特别篇（日版）,NDS#2386,64.82MB
nds,"Hell's Kitchen - The Game (Europe) (En,Fr,De,Es,It)","地狱厨房（欧版） (En,Fr,De,Es,It)",NDS#2387,9.16MB
nds,"Hell's Kitchen - The Game (USA) (En,Fr,De,Es,It)","地狱厨房（美版） (En,Fr,De,Es,It)",NDS#2388,9.16MB
nds,"Hello Baby! (Europe) (En,Fr,De,Es,It)","你好宝贝（欧版） (En,Fr,De,Es,It)",NDS#2389,3.97MB
nds,"Hello Kitty - Big City Dreams (Europe) (En,Fr,De,Es,It,Nl,Pt)","凯蒂猫-梦幻都市（欧版） (En,Fr,De,Es,It,Nl,Pt)",NDS#2390,20.48MB
nds,"Hello Kitty - Big City Dreams (Europe) (En,Fr,De,Es,It,Nl,Pt) (Rev 1)","凯蒂猫-梦幻都市（欧版） (En,Fr,De,Es,It,Nl,Pt) （修正版 1）",NDS#2391,20.52MB
nds,"Hello Kitty - Big City Dreams (Europe) (En,Sv,No,Da)","凯蒂猫-梦幻都市（欧版） (En,Sv,No,Da)",NDS#2392,20.54MB
nds,"Hello Kitty - Big City Dreams (USA) (En,Fr,Es)","凯蒂猫-梦幻都市（美版） (En,Fr,Es)",NDS#2393,20.48MB
nds,"Hello Kitty - Birthday Adventures (Europe) (En,Fr,De,Es,It)","凯蒂猫的生日大冒险（欧版） (En,Fr,De,Es,It)",NDS#2394,28.34MB
nds,"Hello Kitty - Birthday Adventures (USA) (En,Fr,De,Es,It)","凯蒂猫的生日大冒险（美版） (En,Fr,De,Es,It)",NDS#2395,28.32MB
nds,Hello Kitty - Daily (Europe),凯蒂猫日记（欧版）,NDS#2396,2.24MB
nds,Hello Kitty - Daily (France) [b],凯蒂猫日记（法国版） [b],NDS#2397,2.21MB
nds,Hello Kitty - Daily (Germany),凯蒂猫日记（德国版）,NDS#2398,2.25MB
nds,Hello Kitty - Daily (Italy),凯蒂猫日记（意大利版）,NDS#2399,2.26MB
nds,Hello Kitty - Daily (Spain),凯蒂猫日记（西班牙版）,NDS#2400,2.27MB
nds,Hello Kitty - Daily (USA),凯蒂猫日记（美版）,NDS#2401,2.24MB
nds,"Hello Kitty - Party (USA) (En,Fr,De,Es,It,Nl)","凯蒂猫派对（美版） (En,Fr,De,Es,It,Nl)",NDS#2402,6.79MB
nds,Hello Kitty no Gotouchi Collection - Koi no DokiDoki Travel (Japan),Hello Kitty的各地收藏集-恋爱的心跳旅行（日版）,NDS#2403,8.98MB
nds,Hello Kitty no Oshare Party - Sanrio Character Zukan DS (Japan),Hello Kitty的时髦舞会-Sanrio的角色图鉴DS（日版）,NDS#2404,8.18MB
nds,Hello Kitty no Paku Paku & Logic (Japan),凯蒂猫的智力小游戏（日版）,NDS#2405,2.63MB
nds,Hello Kitty no Panda Sports Stadium (Japan),Hello Kitty的熊猫运动会（日版）,NDS#2406,3.63MB
nds,"Hello, Pocoyo! (Europe) (En,Fr,De,Es,It)","你好!小小的我（欧版） (En,Fr,De,Es,It)",NDS#2407,32.65MB
nds,"Henry Hatsworth in the Puzzling Adventure (Europe) (En,Fr,De,Es,It)","亨利海茨沃斯的解谜冒险（欧版） (En,Fr,De,Es,It)",NDS#2408,19.33MB
nds,"Henry Hatsworth in the Puzzling Adventure (USA) (En,Fr,De,Es,It)","亨利海茨沃斯的解谜冒险（美版） (En,Fr,De,Es,It)",NDS#2409,19.33MB
nds,"Heracles - Battle with the Gods (Europe) (En,Fr,De,Es,It)","赫拉克勒斯-众神之战（欧版） (En,Fr,De,Es,It)",NDS#2410,2.25MB
nds,Heracles no Eikou - Tamashii no Shoumei (Japan),海格里斯的荣光-魂之证明（日版）,NDS#2411,38.71MB
nds,"Herbie - Rescue Rally (Europe) (En,Fr,De,Es)","赫比救援拉力（欧版） (En,Fr,De,Es)",NDS#2412,10.27MB
nds,"Herbie - Rescue Rally (USA) (En,Fr,De,Es)","赫比救援拉力（美版） (En,Fr,De,Es)",NDS#2413,10.27MB
nds,Hero's Saga - Laevatein Tactics (USA),英雄战记-烈焰之剑（美版）,NDS#2414,3.42MB
nds,"Heroes of Hellas 2 - Olympia (Europe) (En,Fr,De,Nl)",,NDS#2415,5.34MB
nds,Heroes of Mana (Europe),圣剑传说-玛娜英雄（欧版）,NDS#2416,38.94MB
nds,Heroes of Mana (USA),圣剑传说-玛娜英雄（美版）,NDS#2417,38.95MB
nds,Hexe Lilli Entdeckt Europa (Germany),巫女莉莉探索欧洲（德国版）,NDS#2418,6.61MB
nds,"Hi Hi Puffy AmiYumi - The Genie & the Amp (Europe) (En,Fr,De,Es,It)","帕妃二人组亚美由美-妖怪和安培（欧版） (En,Fr,De,Es,It)",NDS#2419,37.66MB
nds,Hi Hi Puffy AmiYumi - The Genie & the Amp (USA),帕妃二人组亚美由美-妖怪和安培（美版）,NDS#2420,38.26MB
